user_id	country	age	gender	creation_time
36277		-1	n	2009-07-26 18:15:10
36278		-1	n	2009-07-26 18:18:14
36279	UK	-1	m	2009-07-26 18:32:48
36280		-1	n	2009-07-26 21:36:03
36281		-1	n	2009-07-26 20:45:17
36282	IE	19	m	2009-07-26 19:18:21
36283	US	-1	m	2009-07-26 21:30:59
36284	BR	21	m	2009-07-27 01:32:36
36285	PL	24	f	2009-07-26 19:07:51
36286		-1	n	2009-07-27 00:15:21
36287		-1	m	2009-07-27 02:06:11
36288		-1	f	2009-07-26 20:15:02
36289		-1	n	2009-07-27 03:07:02
36290	CA	20	m	2009-07-27 02:06:01
36291	US	-1	f	2009-07-27 04:17:09
36292	US	53	m	2009-07-27 05:40:05
36293	US	-1	n	2009-07-27 02:24:27
36294		-1	n	2009-07-27 06:26:22
36295		-1	n	2009-07-26 19:32:34
36296		50	f	2009-07-27 11:54:16
36297		-1	n	2009-07-27 13:53:03
36298	CA	18	m	2009-07-27 05:27:10
36299	RU	2	m	2009-07-27 07:20:48
36300		-1	m	2009-07-27 13:04:02
36301		-1	m	2009-07-27 14:10:08
36302		18	f	2009-07-27 13:31:48
36303		-1	n	2009-07-27 16:09:04
36304		-1	m	2009-07-27 17:02:10
36305	US	-1	m	2009-07-27 17:20:01
36306		-1	n	2009-07-27 17:13:07
36307	UK	32	m	2009-07-27 19:18:00
36308		-1	n	2009-07-27 19:29:07
36309	RU	-1	m	2009-07-27 20:38:06
36310		-1	n	2009-07-27 20:20:12
36311	DE	21	m	2009-07-27 21:05:08
36312	UK	50	m	2009-07-27 21:16:46
36313	FR	-1	m	2009-07-27 21:53:29
36314		-1	n	2009-07-27 21:59:16
36315	RU	19	m	2009-07-27 22:06:15
36316	NL	-1	f	2009-07-27 23:17:45
36317	US	19	m	2009-07-27 22:31:18
36318		-1	n	2009-07-28 00:08:03
36319	US	21	f	2009-07-28 01:11:05
36320	CA	22	m	2009-07-28 01:41:44
36321	US	-1	m	2009-07-28 02:37:21
36322		-1	n	2009-07-28 04:19:02
36323	RU	21	m	2009-07-28 10:05:16
36324	US	22	m	2009-07-28 03:56:47
36325		-1	n	2009-07-28 10:02:52
36326	US	20	f	2009-07-28 09:38:01
36327	BG	22	f	2009-07-28 13:09:13
36328	DE	33	m	2009-07-28 15:36:56
36329		-1	n	2009-07-28 16:24:56
36330		-1	n	2009-07-28 12:48:23
36331	FI	25	m	2009-07-28 17:13:00
36332	BR	26	m	2009-07-28 16:15:16
36333		20	m	2009-07-28 08:11:02
36334	BR	-1	m	2009-07-28 05:18:24
36335	DE	-1	m	2009-07-28 14:03:13
36336	UK	19	f	2009-07-28 19:26:31
36337		-1	f	2009-07-28 18:15:53
36338	DE	20	m	2009-07-28 17:16:46
36339		26	m	2009-07-28 17:56:29
36340		23	m	2009-07-28 20:34:14
36341	US	32	m	2009-07-28 17:39:16
36342	UA	25	f	2009-07-28 20:36:56
36343		-1	n	2009-07-28 21:22:38
36344		-1	n	2009-07-28 21:34:14
36345		-1	n	2009-07-28 21:11:23
36346	US	-1	n	2009-07-28 22:34:36
36347	US	21	m	2009-07-28 21:40:29
36348		-1	n	2009-07-28 22:51:14
36349	US	20	f	2009-07-29 00:37:23
36350		-1	n	2009-07-29 00:08:16
36351	BE	23	m	2009-07-28 23:28:10
36352	DE	21	f	2009-07-28 23:33:56
36353	CL	-1	m	2009-07-29 03:28:39
36354	CL	23	m	2009-07-29 05:37:24
36355	DE	-1	m	2009-07-29 03:20:03
36356	BR	22	m	2009-07-29 02:54:27
36357		23	m	2009-07-29 02:19:56
36358	NZ	18	m	2009-07-29 08:41:56
36359		-1	m	2009-07-29 08:02:02
36360		-1	n	2009-07-29 11:12:33
36361	US	23	m	2009-07-29 07:23:39
36362		29	m	2009-07-29 07:46:56
36363	US	-1	m	2009-07-29 07:35:26
36364	US	23	m	2009-07-29 08:45:56
36365	AU	21	f	2009-07-29 12:11:08
36366	HU	20	f	2009-07-29 12:34:04
36367	AU	25	m	2009-07-29 10:35:16
36368	DE	24	n	2009-07-29 10:12:44
36369	UK	27	m	2009-07-29 13:19:07
36370	RU	18	m	2009-07-29 13:04:17
36371	NL	19	m	2009-07-28 19:16:15
36372	RU	26	m	2009-07-29 12:34:49
36373	HR	25	f	2009-07-29 12:41:13
36374	DE	-1	m	2009-07-29 13:03:00
36375	JP	25	f	2009-07-29 16:48:59
36376	DE	20	m	2009-07-29 14:04:37
36377	RU	25	m	2009-07-29 13:33:48
36378	PL	-1	m	2009-07-24 23:11:32
36379	AT	-1	n	2009-07-29 16:54:48
36380	PL	29	m	2009-07-29 16:27:08
36381		-1	n	2009-07-29 17:11:14
36382	PL	29	f	2009-07-29 17:20:38
36383	US	21	f	2009-07-29 18:09:16
36384		-1	n	2009-07-29 15:25:29
36385	SE	-1	n	2009-07-29 14:43:07
36386	IT	22	m	2009-07-29 13:43:54
36387	BR	19	m	2009-07-29 20:38:58
36388	JP	-1	m	2009-07-29 15:35:08
36389	AR	23	m	2009-07-29 20:54:32
36390	IE	-1	n	2009-07-29 20:19:47
36391		-1	n	2009-07-29 18:35:50
36392		-1	n	2009-07-29 22:12:37
36393	US	-1	n	2009-07-29 19:01:22
36394		-1	n	2009-07-30 00:17:01
36395	UK	22	m	2009-07-30 00:22:45
36396		-1	n	2009-07-29 23:12:49
36397		-1	n	2009-07-29 21:10:33
36398	DE	48	m	2009-07-29 21:55:01
36399	JP	29	m	2009-07-30 00:43:22
36400	UK	-1	n	2009-07-29 23:51:14
36401	BR	21	m	2009-07-29 15:53:39
36402	UK	22	f	2009-07-30 01:01:57
36403		-1	n	2009-07-30 01:19:53
36404	ZA	29	m	2009-07-30 02:22:03
36405		-1	n	2009-07-30 02:48:47
36406	MG	-1	n	2009-07-30 04:19:26
36407	DE	53	m	2009-07-24 13:38:56
36408		-1	n	2009-07-30 05:14:48
36409	BY	20	m	2009-07-30 11:47:37
36410	JP	43	m	2009-07-30 05:14:22
36411	AU	-1	f	2009-07-24 14:25:51
36412		-1	m	2009-07-30 07:15:21
36413		-1	n	2009-07-30 08:07:00
36414	US	21	m	2009-07-30 10:07:46
36415		-1	n	2009-07-30 12:07:20
36416	US	24	m	2009-07-30 07:28:31
36417		17	f	2009-07-30 10:02:27
36418	RU	20	m	2009-07-30 11:55:31
36419	PL	21	m	2009-07-30 14:28:22
36420		-1	f	2009-07-30 13:48:35
36421	DE	-1	m	2009-07-24 14:58:59
36422		-1	n	2009-07-30 14:03:53
36423	PL	19	f	2009-07-30 13:48:08
36424		-1	n	2009-07-30 14:20:16
36425		-1	n	2009-07-30 13:54:31
36426	ES	21	m	2009-07-30 16:10:17
36427		-1	n	2009-07-30 15:51:29
36428	RU	37	m	2009-07-24 12:57:16
36429	PL	20	m	2009-07-30 16:05:58
36430	RU	20	f	2009-07-30 14:33:20
36431		-1	n	2009-07-24 16:23:32
36432	NO	15	f	2009-07-24 18:54:02
36433		-1	n	2009-07-30 17:23:16
36434	CA	25	m	2009-07-30 16:32:02
36435		-1	n	2009-07-30 21:47:31
36436		-1	m	2009-07-30 18:50:59
36437	BY	20	f	2009-07-30 19:34:30
36438		-1	n	2009-07-30 19:52:10
36439	MX	34	f	2009-07-30 17:13:25
36440		-1	n	2009-07-30 19:57:48
36441	JP	25	m	2009-07-30 17:17:48
36442	PL	20	m	2009-07-30 23:00:47
36443		-1	n	2009-07-30 23:41:29
36444		-1	n	2009-07-30 21:33:26
36445		-1	n	2009-07-30 19:43:11
36446		-1	n	2009-07-31 00:29:15
36447	PL	-1	f	2009-07-30 19:38:20
36448		-1	n	2009-07-31 01:12:24
36449	PL	-1	m	2009-07-30 22:00:53
36450	US	-1	n	2009-07-31 02:08:58
36451	UK	30	f	2009-07-31 02:18:40
36452	CN	21	m	2009-07-31 04:03:36
36453	BR	70	f	2009-07-31 01:46:00
36454	CA	27	f	2009-07-31 02:20:45
36455		-1	n	2009-07-31 06:24:32
36456	US	21	m	2009-07-31 05:48:25
36457	US	28	f	2009-07-31 06:08:22
36458	RU	21	f	2009-07-31 12:09:56
36459		-1	n	2009-07-31 07:51:31
36460	US	26	f	2009-07-31 08:43:06
36461		-1	m	2009-07-31 10:08:09
36462	US	19	f	2009-07-31 08:28:03
36463	UK	23	f	2009-07-31 16:53:55
36464	NL	19	m	2009-07-31 15:41:47
36465	ZA	23	m	2009-07-31 13:09:07
36466	UA	20	m	2009-07-31 11:49:47
36467	RU	27	m	2009-07-31 19:11:49
36468		-1	n	2009-07-31 12:36:07
36469	RU	31	m	2009-07-31 17:38:32
36470	US	34	m	2009-07-31 19:05:25
36471	ES	18	f	2009-07-31 13:23:07
36472	US	-1	f	2009-07-31 19:38:07
36473		-1	n	2009-07-31 20:15:09
36474	PL	23	f	2009-07-31 20:39:36
36475	US	26	m	2009-07-31 20:50:07
36476	DE	-1	m	2009-07-31 21:06:35
36477	PL	18	f	2009-07-31 21:09:59
36478	UK	22	m	2009-08-01 01:00:52
36479	PL	20	m	2009-07-31 23:16:25
36480	PL	23	m	2009-07-31 21:59:39
36481	US	17	m	2009-07-31 22:04:40
36482		-1	n	2009-07-31 23:38:11
36483		18	n	2009-07-31 23:31:03
36484		-1	n	2009-08-01 02:18:23
36485		-1	n	2009-08-01 01:12:36
36486		-1	n	2009-08-01 03:15:39
36487	US	33	m	2009-08-01 03:19:02
36488	DE	42	m	2009-08-01 09:37:12
36489		-1	n	2009-08-01 11:15:47
36490	TR	16	m	2009-08-01 09:01:00
36491	PL	21	m	2009-08-01 11:38:36
36492	BE	24	f	2009-08-01 11:26:12
36493	CH	-1	m	2009-08-01 15:15:32
36494	IN	19	m	2009-08-01 12:08:47
36495		-1	n	2009-08-01 13:02:55
36496	UK	-1	m	2009-08-01 12:47:07
36497	NL	19	m	2009-08-01 16:55:40
36498		-1	n	2009-08-01 12:33:53
36499		-1	n	2009-08-01 18:40:49
36500	JP	-1	n	2009-08-01 16:02:34
36501	DE	23	f	2009-08-01 17:50:59
36502	PL	23	m	2009-08-01 17:59:47
36503		-1	n	2009-08-01 20:06:56
36504		28	n	2009-08-01 12:14:10
36505	LT	22	f	2009-08-01 19:02:23
36506	LT	18	f	2009-08-01 19:43:12
36507		-1	n	2009-08-01 20:45:22
36508		-1	n	2009-08-01 21:20:58
36509		-1	n	2009-08-01 20:54:53
36510		-1	n	2009-08-02 01:07:40
36511	HR	-1	n	2009-08-01 23:52:26
36512	CL	22	f	2009-08-02 01:55:58
36513		20	n	2009-08-02 01:00:28
36514		-1	n	2009-08-02 03:15:53
36515	US	20	f	2009-08-02 01:01:49
36516		-1	n	2009-08-02 04:22:20
36517		-1	n	2009-08-02 10:46:45
36518	UK	-1	n	2009-08-02 07:05:01
36519		-1	m	2009-08-02 11:13:40
36520	US	27	m	2009-08-02 06:40:06
36521	DE	27	m	2009-08-02 12:58:43
36522		-1	n	2009-08-02 09:48:57
36523	RU	27	f	2009-08-02 10:47:29
36524	UK	34	m	2009-08-02 13:39:48
36525		24	m	2009-08-02 15:20:27
36526	UK	17	f	2009-08-02 15:58:09
36527		21	m	2009-08-02 18:07:45
36528		-1	n	2009-08-02 17:13:10
36529		-1	n	2009-08-02 21:13:55
36530		-1	n	2009-08-02 21:21:49
36531	US	22	m	2009-08-02 18:53:19
36532	RU	44	m	2009-08-02 20:52:14
36533	BR	18	f	2009-08-02 19:06:05
36534		-1	n	2009-08-02 15:33:24
36535	UK	-1	m	2009-08-02 23:23:26
36536		-1	n	2009-08-02 22:16:23
36537	DE	-1	m	2009-08-02 22:35:25
36538	DE	22	m	2009-08-02 21:16:33
36539		-1	n	2009-08-03 01:19:36
36540	UK	20	m	2009-08-03 00:18:32
36541		-1	m	2009-08-02 22:49:51
36542	MX	28	m	2009-08-03 04:20:55
36543	CL	24	n	2009-08-02 23:32:50
36544		-1	n	2009-08-03 01:04:49
36545	DE	28	f	2009-08-03 03:04:48
36546	BR	-1	f	2009-08-03 06:23:21
36547		20	m	2009-08-03 08:13:59
36548	PL	29	m	2009-08-03 08:45:00
36549	FI	20	f	2009-08-03 06:24:00
36550		-1	m	2009-08-03 11:54:03
36551		-1	n	2009-08-03 11:30:22
36552	FI	22	m	2009-08-03 12:19:01
36553	JP	28	m	2009-08-03 12:47:25
36554	PL	18	f	2009-08-03 13:40:41
36555	NL	20	m	2009-08-03 14:37:37
36556	ES	36	m	2009-08-03 13:20:28
36557	PL	18	m	2009-08-03 14:27:44
36558	US	30	n	2009-08-03 16:01:12
36559		-1	n	2009-08-03 13:16:18
36560	BR	26	f	2009-08-03 19:44:33
36561	US	18	m	2009-08-03 20:09:54
36562		-1	f	2009-08-03 19:26:50
36563	US	29	f	2009-08-03 17:15:11
36564	ES	21	f	2009-08-03 21:49:50
36565		-1	f	2009-08-03 17:23:16
36566	CH	-1	n	2009-08-03 18:58:31
36567	UK	20	m	2009-08-03 22:52:17
36568	RU	25	m	2009-08-03 21:14:15
36569	SK	20	m	2009-08-04 00:34:37
36570	RU	21	m	2009-08-03 21:30:38
36571	DE	23	m	2009-08-04 00:15:48
36572		-1	n	2009-08-04 05:22:08
36573	NZ	18	m	2009-08-04 05:55:05
36574	US	-1	f	2009-08-04 09:03:05
36575		-1	n	2009-08-04 08:35:16
36576	PR	23	n	2009-08-04 11:25:10
36577	DE	52	m	2009-08-04 09:43:10
36578	DE	21	m	2009-08-04 10:52:32
36579	PL	19	m	2009-08-04 10:45:16
36580	FI	19	f	2009-08-04 06:58:49
36581		-1	n	2009-08-04 14:43:10
36582	US	-1	n	2009-08-04 15:34:18
36583		-1	f	2009-08-04 12:22:11
36584	FI	25	m	2009-08-04 15:52:18
36585		-1	n	2009-08-04 15:02:25
36586		-1	n	2009-08-04 15:42:49
36587	FR	-1	m	2009-08-04 16:14:10
36588	UK	19	m	2009-08-04 17:11:06
36589	US	-1	m	2009-08-04 18:43:58
36590		-1	n	2009-08-04 18:06:28
36591	US	22	m	2009-08-04 16:28:40
36592		-1	n	2009-08-04 19:54:24
36593		-1	n	2009-08-04 17:34:39
36594	US	30	f	2009-08-04 19:28:08
36595	SE	22	m	2009-08-04 20:30:05
36596		-1	n	2009-08-04 23:02:24
36597	UA	19	f	2009-08-04 22:29:59
36598		-1	n	2009-08-04 22:45:23
36599	UK	25	m	2009-08-04 20:56:48
36600	RU	19	f	2009-08-04 21:02:17
36601		-1	n	2009-08-05 03:37:45
36602	PL	20	m	2009-08-05 00:26:06
36603	WF	26	m	2009-08-05 09:21:18
36604	PL	21	n	2009-08-05 09:21:54
36605		-1	n	2009-08-05 05:12:45
36606		-1	n	2009-08-05 10:09:06
36607	RU	25	m	2009-08-05 11:21:31
36608		-1	n	2009-08-05 16:04:58
36609	AQ	23	m	2009-08-05 13:52:16
36610		-1	n	2009-08-05 17:10:19
36611	PL	20	f	2009-08-05 13:06:52
36612	FR	25	m	2009-08-05 14:39:50
36613	DE	-1	m	2009-08-05 16:06:22
36614	RU	21	m	2009-08-05 11:33:16
36615		-1	n	2009-08-05 19:28:46
36616		-1	m	2009-08-05 18:34:14
36617	MX	26	f	2009-08-05 21:31:42
36618		-1	n	2009-08-05 19:06:13
36619		-1	n	2009-08-05 16:41:43
36620	US	-1	n	2009-08-05 17:39:06
36621		-1	n	2009-08-05 21:37:38
36622	RS	-1	f	2009-08-05 18:55:19
36623		-1	n	2009-08-05 20:59:52
36624		19	m	2009-08-05 22:51:18
36625		-1	n	2009-08-05 22:46:16
36626	PL	17	m	2009-08-05 19:31:17
36627	ES	31	m	2009-08-06 01:00:56
36628	BR	18	m	2009-08-06 04:24:14
36629	BR	13	m	2009-08-06 01:08:23
36630	US	25	f	2009-08-06 05:36:40
36631		-1	n	2009-08-05 23:46:43
36632	PL	22	f	2009-08-05 22:49:21
36633	UK	20	m	2009-08-05 23:27:50
36634	BR	19	f	2009-08-06 02:11:18
36635		-1	n	2009-08-06 06:28:26
36636	UK	-1	m	2009-08-06 11:47:17
36637		-1	f	2009-08-06 10:33:44
36638	BR	19	m	2009-08-06 08:34:02
36639	SI	29	f	2009-08-06 11:02:16
36640	HN	35	m	2009-08-06 07:09:33
36641	UA	18	f	2009-08-06 14:18:01
36642	AT	109	n	2009-08-06 10:22:06
36643	BR	-1	m	2009-08-06 17:13:50
36644	DE	-1	n	2009-08-06 18:17:40
36645	DE	32	m	2009-08-06 16:02:47
36646		-1	n	2009-08-06 14:52:16
36647	IS	-1	f	2009-08-06 16:13:33
36648		-1	n	2009-08-06 20:03:07
36649	FR	20	m	2009-08-06 19:57:43
36650		19	f	2009-08-06 17:30:16
36651	RU	21	f	2009-08-06 20:24:11
36652		15	f	2009-08-06 19:09:29
36653	DE	22	m	2009-08-07 00:37:44
36654		-1	m	2009-08-07 01:29:51
36655		-1	n	2009-08-06 21:33:50
36656	US	17	f	2009-08-06 23:58:46
36657	UK	19	m	2009-08-06 21:48:28
36658		-1	n	2009-08-07 03:32:05
36659	UK	18	m	2009-08-07 03:04:37
36660	DE	20	m	2009-08-07 02:29:21
36661	ID	27	m	2009-08-07 05:27:01
36662	BR	26	m	2009-08-07 03:41:30
36663		-1	n	2009-08-07 06:38:36
36664		-1	n	2009-08-07 08:12:51
36665		-1	n	2009-08-07 05:10:56
36666	FI	-1	m	2009-08-07 12:16:12
36667	PL	-1	f	2009-08-07 08:58:57
36668		-1	n	2009-08-07 12:56:48
36669	UK	-1	m	2009-08-07 12:55:21
36670	RS	26	m	2009-08-07 13:11:05
36671		-1	n	2009-08-07 13:31:57
36672		-1	n	2009-08-07 18:26:24
36673	US	-1	n	2009-08-07 14:37:30
36674	PT	24	m	2009-08-07 19:18:45
36675	CO	18	f	2009-08-07 21:27:18
36676		24	m	2009-08-07 22:33:56
36677	SE	-1	m	2009-08-07 23:26:14
36678	UK	26	m	2009-08-07 20:36:33
36679		-1	n	2009-08-07 22:57:45
36680		-1	n	2009-08-07 19:48:50
36681		-1	n	2009-08-07 23:10:42
36682		-1	n	2009-08-07 23:36:32
36683		-1	n	2009-08-07 23:04:39
36684	DE	2	m	2009-08-07 23:11:58
36685		-1	n	2009-08-08 00:02:30
36686	BG	19	f	2009-08-07 14:09:11
36687		-1	n	2009-08-08 00:17:54
36688	IT	23	f	2009-08-08 00:48:44
36689	TR	21	n	2009-08-08 00:26:20
36690	US	26	f	2009-08-08 03:07:24
36691		-1	n	2009-08-08 01:05:09
36692	US	21	f	2009-08-08 03:24:59
36693	ID	-1	f	2009-08-08 03:38:40
36694	BG	17	m	2009-08-08 09:01:19
36695	SE	23	m	2009-08-08 04:45:15
36696		-1	n	2009-08-08 06:08:50
36697		-1	n	2009-08-08 04:53:17
36698	ID	21	f	2009-08-08 08:40:06
36699		-1	f	2009-08-08 09:02:30
36700		-1	n	2009-08-08 11:36:31
36701	ES	19	m	2009-08-08 13:51:32
36702	PL	23	m	2009-08-08 16:03:54
36703	DE	24	m	2009-08-08 12:51:25
36704	NL	16	f	2009-08-08 14:01:12
36705		-1	n	2009-08-08 17:57:51
36706		-1	n	2009-08-08 21:33:47
36707		25	m	2009-08-08 21:52:04
36708		-1	n	2009-08-08 16:49:48
36709		-1	n	2009-08-08 20:07:34
36710	US	36	m	2009-08-08 22:13:58
36711		21	f	2009-08-08 17:55:21
36712	RU	18	f	2009-08-08 21:53:44
36713	MX	18	m	2009-08-08 21:23:30
36714	IT	26	m	2009-08-08 18:54:06
36715		-1	n	2009-08-08 22:49:01
36716	RU	21	m	2009-08-08 22:32:04
36717	BR	16	n	2009-08-08 23:51:53
36718		-1	n	2009-08-08 20:48:20
36719	NO	18	m	2009-08-08 22:55:31
36720	MX	21	m	2009-08-08 23:54:56
36721	BR	19	m	2009-08-09 00:14:32
36722	US	21	m	2009-08-08 23:47:13
36723		24	m	2009-08-09 00:53:54
36724	FR	45	m	2009-08-09 09:21:59
36725	UK	49	f	2009-08-09 00:24:21
36726		-1	n	2009-08-09 09:45:04
36727		-1	n	2009-08-09 09:58:33
36728		-1	n	2009-08-09 09:37:45
36729		-1	n	2009-08-09 15:32:18
36730		-1	n	2009-08-09 11:04:43
36731		-1	n	2009-08-09 03:35:35
36732		-1	n	2009-08-09 13:32:49
36733		-1	n	2009-08-09 11:17:39
36734	UK	18	f	2009-08-09 01:14:19
36735		-1	n	2009-08-09 16:26:43
36736		-1	n	2009-08-09 12:16:25
36737	RU	26	f	2009-08-09 16:48:17
36738		-1	n	2009-08-09 17:39:35
36739	RU	20	m	2009-08-09 17:14:10
36740	RU	19	m	2009-08-09 17:48:11
36741	DE	52	m	2009-08-09 17:56:02
36742	UK	30	m	2009-08-09 18:36:00
36743	BR	-1	n	2009-08-09 19:34:10
36744		-1	n	2009-08-09 20:30:57
36745	US	33	m	2009-08-09 21:52:08
36746	DE	20	m	2009-08-09 19:02:14
36747		-1	n	2009-08-09 22:59:50
36748	US	25	m	2009-08-09 23:27:05
36749		-1	n	2009-08-10 00:18:01
36750	DE	26	m	2009-08-10 02:10:14
36751	BR	18	f	2009-08-10 02:09:44
36752	US	24	m	2009-08-10 00:21:31
36753	SK	21	f	2009-08-10 02:10:57
36754	US	21	m	2009-08-10 02:17:08
36755		-1	n	2009-08-10 02:36:32
36756	US	45	m	2009-08-09 23:11:49
36757		-1	n	2009-08-10 06:38:16
36758		-1	m	2009-08-10 11:07:15
36759	BR	19	n	2009-08-10 03:12:12
36760		-1	n	2009-08-10 05:46:17
36761		22	f	2009-08-10 11:10:49
36762		-1	n	2009-08-10 10:48:06
36763	BG	20	m	2009-08-10 11:27:06
36764	UK	-1	f	2009-08-10 16:18:28
36765		-1	n	2009-08-10 07:43:14
36766	JP	18	f	2009-08-10 10:06:47
36767		-1	n	2009-08-10 11:56:54
36768	PL	26	f	2009-08-10 12:26:04
36769	PH	-1	m	2009-08-10 15:05:02
36770	KG	21	m	2009-08-10 12:57:06
36771		-1	m	2009-08-10 17:34:18
36772	PL	18	f	2009-08-10 16:45:57
36773	RU	20	f	2009-08-10 18:46:30
36774	IL	-1	n	2009-08-10 18:21:17
36775	AT	25	f	2009-08-10 18:58:21
36776		-1	n	2009-08-10 18:54:33
36777	US	-1	m	2009-08-10 19:59:19
36778	UK	-1	m	2009-08-10 21:27:27
36779		-1	n	2009-08-10 21:11:07
36780	BY	22	m	2009-08-10 23:42:51
36781	UK	25	m	2009-08-10 23:53:07
36782		-1	n	2009-08-11 05:58:42
36783	AU	20	m	2009-08-11 06:08:49
36784	US	41	f	2009-08-11 03:19:55
36785		-1	n	2009-08-10 22:48:16
36786	BR	22	m	2009-08-10 23:54:08
36787		-1	n	2009-08-11 05:03:19
36788	RU	27	m	2009-08-09 09:02:03
36789		-1	n	2009-08-11 04:08:38
36790		-1	n	2009-08-11 09:52:33
36791	ES	27	f	2009-08-11 09:58:29
36792	ES	37	m	2009-08-11 10:47:54
36793		-1	n	2009-08-11 11:15:14
36794		-1	f	2009-08-11 10:06:12
36795		-1	n	2009-08-11 11:18:14
36796	BE	42	m	2009-08-11 12:05:44
36797		26	f	2009-08-11 08:27:16
36798		-1	n	2009-08-11 08:36:58
36799	FR	29	m	2009-08-11 13:13:06
36800		-1	m	2009-08-11 08:13:36
36801	BY	23	m	2009-08-11 14:18:47
36802	DE	19	m	2009-08-11 14:45:09
36803	CZ	-1	f	2009-08-11 16:11:35
36804		-1	n	2009-08-11 16:21:38
36805	RU	36	m	2009-08-11 08:50:54
36806	DE	23	m	2009-08-11 16:04:25
36807		-1	n	2009-08-11 17:38:39
36808	PL	17	n	2009-08-11 17:15:24
36809	US	-1	m	2009-08-11 17:44:13
36810		22	m	2009-08-11 17:28:37
36811		-1	n	2009-08-11 17:08:54
36812	RO	22	n	2009-08-11 17:02:15
36813		-1	n	2009-08-11 17:44:21
36814	US	-1	m	2009-08-11 18:46:53
36815		-1	n	2009-08-11 18:54:42
36816	DE	24	m	2009-08-09 12:23:42
36817	CA	27	m	2009-08-11 18:58:39
36818	LV	24	m	2009-08-11 19:13:58
36819	PL	18	n	2009-08-11 19:13:42
36820		-1	n	2009-08-09 22:26:39
36821		-1	n	2009-08-10 02:24:23
36822	FI	18	m	2009-08-10 18:48:00
36823	DE	30	m	2009-08-10 22:39:57
36824	PL	20	f	2009-08-11 04:18:59
36825	HR	23	m	2009-08-11 20:28:27
36826	BR	23	m	2009-08-11 21:36:14
36827		-1	n	2009-08-11 21:12:36
36828		25	m	2009-08-11 19:38:26
36829		20	m	2009-08-11 21:10:16
36830		25	m	2009-08-11 20:05:07
36831		-1	n	2009-08-11 21:58:19
36832	PL	19	f	2009-08-11 22:09:18
36833	AF	-1	m	2009-08-11 23:55:45
36834		-1	n	2009-08-11 23:09:08
36835		-1	n	2009-08-12 01:34:08
36836		-1	n	2009-08-11 23:44:43
36837	UA	19	f	2009-08-11 23:12:05
36838	US	21	f	2009-08-12 02:28:57
36839	BR	21	m	2009-08-12 05:15:15
36840	BR	29	m	2009-08-12 03:42:41
36841	RU	20	m	2009-08-12 06:58:37
36842		-1	n	2009-08-12 06:42:29
36843		-1	n	2009-08-12 05:28:42
36844	DE	-1	n	2009-08-12 10:39:57
36845		-1	n	2009-08-12 11:45:05
36846		-1	n	2009-08-12 14:17:14
36847		-1	n	2009-08-12 08:18:38
36848	PL	18	f	2009-08-12 12:04:58
36849	BR	19	m	2009-08-12 14:51:11
36850	CC	20	f	2009-08-12 14:24:27
36851		-1	n	2009-08-12 15:39:01
36852	US	21	f	2009-08-12 15:30:10
36853	ES	40	m	2009-08-12 12:09:43
36854	RU	23	m	2009-08-12 14:20:32
36855		-1	n	2009-08-12 15:32:26
36856	DE	-1	m	2009-08-12 15:43:13
36857	BR	22	m	2009-08-12 15:52:07
36858	RU	19	m	2009-08-12 17:33:59
36859		22	f	2009-08-12 16:38:12
36860	GT	24	m	2009-08-12 19:48:51
36861	BY	24	m	2009-08-12 18:19:20
36862		-1	n	2009-08-12 17:28:54
36863		-1	n	2009-08-12 19:01:19
36864		24	f	2009-08-12 20:01:11
36865	US	26	m	2009-08-12 20:26:49
36866	US	59	m	2009-08-12 20:55:30
36867	US	18	m	2009-08-13 01:16:12
36868	BR	24	f	2009-08-13 02:02:13
36869		-1	n	2009-08-13 01:45:38
36870		-1	n	2009-08-13 04:00:44
36871	US	20	f	2009-08-13 03:39:52
36872	RS	27	m	2009-08-13 02:50:45
36873	US	30	f	2009-08-13 05:48:39
36874		-1	f	2009-08-13 06:45:56
36875		-1	n	2009-08-13 08:50:30
36876	US	18	m	2009-08-13 07:06:55
36877		-1	n	2009-08-13 09:52:37
36878	US	24	n	2009-08-13 08:07:23
36879	DE	19	m	2009-08-13 11:31:00
36880		-1	n	2009-08-13 12:09:37
36881	DE	22	m	2009-08-13 14:52:08
36882		25	f	2009-08-13 13:54:05
36883		-1	n	2009-08-13 16:59:25
36884	US	38	m	2009-08-13 16:05:40
36885	EH	20	m	2009-08-13 15:28:02
36886	PL	16	f	2009-08-13 19:30:06
36887		-1	f	2009-08-13 17:37:02
36888	US	19	f	2009-08-13 17:36:16
36889	DE	18	m	2009-08-13 18:14:50
36890	UK	-1	f	2009-08-13 20:18:08
36891		25	m	2009-08-13 20:49:50
36892		-1	n	2009-08-13 20:39:14
36893		-1	n	2009-08-13 21:13:04
36894		-1	n	2009-08-13 22:46:21
36895	CA	-1	n	2009-08-13 21:22:59
36896	BR	22	f	2009-08-13 22:48:48
36897	BR	-1	f	2009-08-13 23:06:52
36898	PL	20	m	2009-08-13 23:13:08
36899		-1	n	2009-08-13 22:48:32
36900		-1	n	2009-08-13 22:54:25
36901	RU	23	m	2009-08-14 00:56:57
36902	PL	17	f	2009-08-13 23:00:43
36903	NL	20	m	2009-08-14 00:52:18
36904		-1	n	2009-08-13 23:58:53
36905	BR	19	f	2009-08-14 01:20:06
36906	DE	-1	m	2009-08-13 23:18:40
